Feature,Importance
saledate_2004-06-28,0.0
saledate_2004-06-29,0.0
saledate_2004-06-30,0.0
saledate_2004-07-01,0.0
saledate_2004-07-08,0.0
saledate_2004-07-09,0.0
saledate_2004-06-16,0.0
saledate_2004-06-17,0.0
saledate_2003-10-30,0.0
saledate_2004-06-19,0.0
saledate_2004-06-22,0.0
saledate_2004-06-23,0.0
saledate_2004-06-24,0.0
saledate_2004-06-25,0.0
saledate_2004-06-04,0.0
saledate_2004-06-05,0.0
saledate_2004-06-09,0.0
saledate_2004-06-10,0.0
saledate_2004-06-18,0.0
saledate_2004-04-25,0.0
saledate_2004-04-27,0.0
saledate_2004-04-28,0.0
saledate_2004-04-30,0.0
saledate_2004-05-01,0.0
saledate_2004-05-03,0.0
saledate_2004-05-05,0.0
saledate_2004-04-14,0.0
saledate_2004-04-15,0.0
saledate_2004-06-26,0.0
saledate_2004-04-21,0.0
saledate_2004-04-23,0.0
saledate_2004-04-24,0.0
saledate_2004-03-30,0.0
saledate_2004-04-01,0.0
saledate_2004-04-02,0.0
saledate_2004-04-03,0.0
saledate_2004-04-05,0.0
saledate_2004-04-06,0.0
saledate_2004-04-07,0.0
saledate_2004-04-17,0.0
saledate_2002-07-13,0.0
saledate_2002-07-19,0.0
saledate_2002-06-18,0.0
saledate_2002-06-19,0.0
saledate_2002-06-20,0.0
saledate_2002-06-21,0.0
saledate_2002-06-22,0.0
saledate_2002-06-23,0.0
saledate_2002-06-24,0.0
saledate_2004-06-12,0.0
saledate_2002-06-09,0.0
saledate_2002-06-12,0.0
saledate_2002-06-13,0.0
saledate_2002-06-14,0.0
saledate_2002-06-15,0.0
saledate_2002-06-16,0.0
saledate_2004-08-21,0.0
saledate_2004-08-25,0.0
saledate_2004-08-26,0.0
saledate_2004-09-02,0.0
saledate_2002-06-25,0.0
saledate_2004-06-15,0.0
saledate_2004-05-20,0.0
saledate_2004-05-21,0.0
saledate_2004-05-22,0.0
saledate_2004-05-26,0.0
saledate_2004-05-28,0.0
saledate_2004-06-02,0.0
saledate_2002-07-20,0.0
saledate_2002-07-25,0.0
saledate_2002-07-11,0.0
saledate_2002-07-28,0.0
saledate_2002-08-03,0.0
saledate_2002-08-08,0.0
saledate_2002-08-09,0.0
saledate_2002-08-10,0.0
saledate_2002-06-26,0.0
saledate_2002-06-27,0.0
saledate_2002-06-28,0.0
saledate_2002-06-29,0.0
saledate_2002-06-30,0.0
saledate_2002-07-27,0.0
saledate_2003-10-05,0.0
saledate_2003-09-14,0.0
saledate_2003-09-16,0.0
saledate_2003-09-18,0.0
saledate_2003-09-20,0.0
saledate_2003-09-23,0.0
saledate_2004-01-09,0.0
saledate_2004-01-16,0.0
saledate_2004-01-17,0.0
saledate_2004-05-19,0.0
saledate_2004-01-20,0.0
saledate_2004-01-22,0.0
saledate_2004-01-23,0.0
saledate_2004-01-27,0.0
saledate_2003-12-13,0.0
saledate_2003-12-16,0.0
saledate_2003-12-18,0.0
saledate_2003-12-19,0.0
saledate_2003-12-20,0.0
saledate_2004-01-05,0.0
saledate_2004-01-19,0.0
saledate_2003-11-01,0.0
saledate_2003-11-05,0.0
saledate_2003-11-07,0.0
saledate_2003-11-08,0.0
saledate_2003-11-12,0.0
saledate_2003-11-13,0.0
saledate_2003-10-09,0.0
saledate_2003-10-10,0.0
saledate_2003-10-11,0.0
saledate_2003-10-04,0.0
saledate_2003-10-17,0.0
saledate_2003-10-21,0.0
saledate_2003-10-22,0.0
saledate_2003-10-26,0.0
saledate_2003-09-24,0.0
saledate_2003-09-25,0.0
saledate_2003-09-26,0.0
saledate_2003-09-29,0.0
saledate_2003-09-30,0.0
saledate_2003-10-02,0.0
saledate_2003-10-16,0.0
saledate_2004-03-10,0.0
saledate_2004-03-13,0.0
saledate_2004-03-15,0.0
saledate_2004-02-19,0.0
saledate_2004-02-21,0.0
saledate_2004-02-22,0.0
saledate_2004-02-24,0.0
saledate_2004-02-25,0.0
saledate_2004-03-02,0.0
saledate_2004-01-07,0.0
saledate_2004-02-06,0.0
saledate_2004-02-13,0.0
saledate_2004-02-18,0.0
saledate_2004-05-06,0.0
saledate_2004-05-08,0.0
saledate_2004-05-13,0.0
saledate_2004-05-14,0.0
saledate_2004-05-15,0.0
saledate_2004-05-16,0.0
saledate_2004-05-18,0.0
saledate_2004-01-29,0.0
saledate_2003-12-05,0.0
saledate_2003-12-07,0.0
saledate_2003-12-08,0.0
saledate_2003-12-09,0.0
saledate_2003-12-10,0.0
saledate_2003-12-11,0.0
saledate_2003-12-12,0.0
saledate_2003-11-19,0.0
saledate_2003-11-20,0.0
saledate_2004-03-09,0.0
saledate_2003-12-04,0.0
saledate_2004-03-18,0.0
saledate_2004-03-19,0.0
saledate_2004-03-20,0.0
saledate_2004-03-23,0.0
saledate_2004-03-24,0.0
saledate_2004-03-26,0.0
saledate_2004-03-27,0.0
saledate_2004-03-05,0.0
saledate_2004-03-06,0.0
saledate_2003-11-25,0.0
saledate_2008-08-16,0.0
saledate_2008-08-17,0.0
saledate_2008-08-22,0.0
saledate_2008-08-23,0.0
saledate_2008-08-24,0.0
saledate_2008-08-02,0.0
saledate_2008-08-05,0.0
saledate_2008-08-06,0.0
saledate_2008-08-08,0.0
saledate_2006-07-21,0.0
saledate_2008-08-14,0.0
saledate_2008-07-18,0.0
saledate_2008-07-22,0.0
saledate_2008-07-26,0.0
saledate_2008-07-31,0.0
saledate_2008-07-02,0.0
saledate_2008-07-10,0.0
saledate_2008-07-11,0.0
saledate_2008-07-12,0.0
saledate_2008-08-09,0.0
saledate_2000-11-29,0.0
saledate_2000-11-30,0.0
saledate_2000-12-02,0.0
saledate_2000-12-07,0.0
saledate_2000-12-08,0.0
saledate_2008-06-21,0.0
saledate_2008-06-27,0.0
saledate_2008-06-11,0.0
saledate_2008-06-12,0.0
saledate_2008-05-30,0.0
saledate_2008-06-14,0.0
saledate_2008-06-15,0.0
saledate_2008-06-18,0.0
saledate_2008-05-31,0.0
saledate_2008-06-03,0.0
saledate_2008-06-06,0.0
saledate_2008-06-09,0.0
saledate_2008-06-10,0.0
saledate_2008-05-17,0.0
saledate_2008-05-20,0.0
saledate_2008-06-13,0.0
saledate_2000-09-23,0.0
saledate_2000-09-25,0.0
saledate_2000-09-27,0.0
saledate_2000-09-28,0.0
saledate_2000-09-29,0.0
saledate_2008-10-01,0.0
saledate_2008-10-04,0.0
saledate_2008-10-06,0.0
saledate_2008-10-09,0.0
saledate_2000-11-10,0.0
saledate_2008-10-11,0.0
saledate_2008-09-22,0.0
saledate_2008-09-23,0.0
saledate_2008-09-26,0.0
saledate_2008-09-27,0.0
saledate_2008-09-29,0.0
saledate_2008-09-12,0.0
saledate_2008-09-20,0.0
saledate_2008-08-25,0.0
saledate_2008-08-28,0.0
saledate_2008-10-10,0.0
saledate_2000-11-11,0.0
saledate_2000-11-12,0.0
saledate_2000-11-15,0.0
saledate_2000-11-16,0.0
saledate_2000-11-17,0.0
saledate_2000-11-18,0.0
saledate_2000-11-28,0.0
saledate_2000-10-28,0.0
saledate_2000-11-02,0.0
saledate_2000-09-22,0.0
saledate_2000-11-04,0.0
saledate_2000-10-04,0.0
saledate_2000-10-05,0.0
saledate_2000-10-07,0.0
saledate_2000-10-11,0.0
saledate_2000-10-12,0.0
saledate_2000-10-14,0.0
saledate_2000-10-15,0.0
saledate_2000-10-17,0.0
saledate_2000-09-21,0.0
saledate_2000-11-03,0.0
saledate_2008-02-21,0.0
saledate_2001-04-20,0.0
saledate_2001-04-21,0.0
saledate_2001-04-22,0.0
saledate_2001-04-25,0.0
saledate_2001-04-26,0.0
saledate_2001-04-27,0.0
saledate_2001-04-28,0.0
saledate_2001-04-29,0.0
saledate_2000-12-28,0.0
saledate_2001-04-04,0.0
saledate_2001-04-05,0.0
saledate_2001-04-11,0.0
saledate_2001-04-17,0.0
saledate_2001-04-18,0.0
saledate_2001-04-19,0.0
saledate_2001-03-21,0.0
saledate_2001-03-24,0.0
saledate_2001-03-26,0.0
saledate_2001-03-27,0.0
saledate_2001-03-31,0.0
saledate_2007-12-28,0.0
saledate_2008-01-03,0.0
saledate_2008-01-09,0.0
saledate_2008-03-18,0.0
saledate_2008-03-21,0.0
saledate_2008-03-26,0.0
saledate_2008-03-29,0.0
saledate_2008-03-08,0.0
saledate_2008-03-11,0.0
saledate_2008-02-20,0.0
saledate_2008-03-15,0.0
saledate_2008-03-17,0.0
saledate_2008-02-28,0.0
saledate_2008-02-29,0.0
saledate_2008-03-01,0.0
saledate_2008-03-04,0.0
saledate_2008-03-06,0.0
saledate_2008-02-13,0.0
saledate_2008-02-14,0.0
saledate_2008-02-18,0.0
saledate_2008-03-14,0.0
saledate_2008-04-09,0.0
saledate_2008-04-10,0.0
saledate_2001-02-24,0.0
saledate_2001-02-28,0.0
saledate_2001-03-01,0.0
saledate_2001-03-02,0.0
saledate_2001-03-04,0.0
saledate_2001-03-06,0.0
saledate_2001-03-07,0.0
saledate_2001-03-28,0.0
saledate_2001-01-17,0.0
saledate_2001-01-20,0.0
saledate_2001-01-25,0.0
saledate_2001-02-01,0.0
saledate_2001-02-02,0.0
saledate_2000-12-09,0.0
saledate_2000-12-12,0.0
saledate_2000-12-14,0.0
saledate_2000-12-15,0.0
saledate_2000-12-18,0.0
saledate_2001-01-13,0.0
saledate_2001-03-29,0.0
saledate_2001-03-30,0.0
saledate_2001-03-09,0.0
saledate_2001-03-10,0.0
saledate_2001-03-16,0.0
saledate_2001-03-17,0.0
saledate_2001-03-20,0.0
saledate_2008-05-09,0.0
saledate_2008-05-10,0.0
saledate_2008-04-08,0.0
saledate_2008-04-25,0.0
saledate_2008-04-28,0.0
saledate_2008-04-30,0.0
saledate_2008-04-11,0.0
saledate_2008-04-12,0.0
saledate_2008-04-16,0.0
saledate_2008-04-18,0.0
saledate_2008-04-22,0.0
saledate_2008-03-31,0.0
saledate_2008-04-03,0.0
saledate_2008-05-14,0.0
saledate_2000-05-11,0.0
saledate_2000-05-13,0.0
saledate_2000-05-16,0.0
saledate_2000-05-18,0.0
saledate_2000-05-20,0.0
saledate_2000-05-23,0.0
saledate_2000-05-24,0.0
saledate_2009-04-03,0.0
saledate_2009-04-07,0.0
saledate_2008-09-06,0.0
saledate_2009-04-10,0.0
saledate_2009-04-11,0.0
saledate_2009-03-21,0.0
saledate_2009-03-28,0.0
saledate_2009-03-31,0.0
saledate_2009-03-13,0.0
saledate_2009-03-17,0.0
saledate_2009-03-20,0.0
saledate_2009-02-28,0.0
saledate_2009-04-09,0.0
saledate_2009-01-28,0.0
saledate_2009-02-01,0.0
saledate_2000-06-22,0.0
saledate_2000-06-23,0.0
saledate_2000-06-24,0.0
saledate_2000-06-28,0.0
saledate_2000-06-29,0.0
saledate_2000-06-30,0.0
saledate_2000-06-11,0.0
saledate_2000-06-10,0.0
saledate_2000-06-15,0.0
saledate_2000-06-16,0.0
saledate_2000-06-17,0.0
saledate_2000-06-19,0.0
saledate_2000-05-25,0.0
saledate_2000-06-01,0.0
saledate_2000-06-03,0.0
saledate_2000-06-06,0.0
saledate_2000-06-07,0.0
saledate_2000-06-08,0.0
saledate_2000-06-13,0.0
saledate_2009-04-21,0.0
saledate_2009-04-22,0.0
saledate_2009-06-25,0.0
saledate_2009-07-01,0.0
saledate_2009-07-02,0.0
saledate_2009-07-05,0.0
saledate_2009-07-06,0.0
saledate_2009-06-19,0.0
saledate_2009-06-20,0.0
saledate_2009-03-02,0.0
saledate_2009-06-06,0.0
saledate_2009-06-08,0.0
saledate_2009-06-09,0.0
saledate_2009-06-10,0.0
saledate_2009-06-12,0.0
saledate_2009-05-25,0.0
saledate_2009-05-28,0.0
saledate_2009-05-30,0.0
saledate_2009-06-03,0.0
saledate_2000-04-28,0.0
saledate_2009-06-23,0.0
saledate_2009-03-03,0.0
saledate_2009-03-06,0.0
saledate_2009-03-07,0.0
saledate_2009-05-15,0.0
saledate_2009-05-16,0.0
saledate_2009-05-21,0.0
saledate_2009-05-22,0.0
saledate_2009-05-03,0.0
saledate_2009-05-07,0.0
saledate_2009-04-18,0.0
saledate_2009-05-09,0.0
saledate_2009-05-11,0.0
saledate_2009-05-12,0.0
saledate_2009-04-25,0.0
saledate_2009-04-27,0.0
saledate_2009-04-28,0.0
saledate_2009-04-29,0.0
saledate_2009-05-02,0.0
saledate_2009-04-14,0.0
saledate_2009-04-17,0.0
saledate_2009-05-08,0.0
saledate_2009-01-21,0.0
saledate_2008-12-29,0.0
saledate_2009-01-02,0.0
saledate_2009-01-05,0.0
saledate_2009-01-06,0.0
saledate_2009-01-07,0.0
saledate_2009-01-08,0.0
saledate_2009-01-10,0.0
saledate_2008-12-13,0.0
saledate_2009-01-26,0.0
saledate_2008-12-17,0.0
saledate_2008-12-22,0.0
saledate_2008-12-27,0.0
saledate_2008-12-05,0.0
saledate_2008-12-08,0.0
saledate_2000-09-09,0.0
saledate_2000-09-12,0.0
saledate_2000-09-13,0.0
saledate_2000-09-14,0.0
saledate_2000-09-16,0.0
saledate_2008-12-15,0.0
saledate_2008-09-09,0.0
saledate_2008-11-19,0.0
saledate_2008-11-20,0.0
saledate_2008-11-21,0.0
saledate_2008-11-22,0.0
saledate_2008-12-02,0.0
saledate_2008-11-15,0.0
saledate_2008-10-24,0.0
saledate_2008-10-25,0.0
saledate_2009-01-19,0.0
saledate_2008-11-01,0.0
saledate_2008-11-03,0.0
saledate_2008-10-17,0.0
saledate_2008-10-22,0.0
saledate_2008-10-23,0.0
saledate_2009-01-12,0.0
saledate_2009-01-14,0.0
saledate_2009-01-15,0.0
saledate_2009-01-16,0.0
saledate_2009-01-17,0.0
saledate_2008-10-29,0.0
saledate_2000-07-20,0.0
saledate_2000-07-22,0.0
saledate_2000-07-25,0.0
saledate_2009-02-21,0.0
saledate_2009-02-23,0.0
saledate_2009-02-24,0.0
saledate_2009-02-26,0.0
saledate_2009-02-27,0.0
saledate_2009-02-11,0.0
saledate_2000-09-19,0.0
saledate_2009-02-13,0.0
saledate_2009-02-14,0.0
saledate_2009-02-17,0.0
saledate_2009-02-02,0.0
saledate_2009-02-03,0.0
saledate_2009-02-04,0.0
saledate_2009-02-07,0.0
saledate_2009-02-08,0.0
saledate_2009-01-22,0.0
saledate_2009-01-24,0.0
saledate_2009-02-12,0.0
saledate_2000-08-19,0.0
saledate_2000-08-23,0.0
saledate_2000-08-25,0.0
saledate_2000-08-26,0.0
saledate_2000-08-30,0.0
saledate_2000-08-31,0.0
saledate_2000-09-06,0.0
saledate_2000-09-08,0.0
saledate_2000-07-29,0.0
saledate_2000-07-15,0.0
saledate_2000-08-03,0.0
saledate_2000-08-05,0.0
saledate_2000-08-09,0.0
saledate_2000-08-12,0.0
saledate_2000-08-15,0.0
saledate_2000-08-16,0.0
saledate_2000-07-08,0.0
saledate_2000-07-10,0.0
saledate_2000-07-11,0.0
saledate_2000-07-13,0.0
saledate_2000-08-02,0.0
saledate_2007-02-07,0.0
saledate_2007-02-08,0.0
saledate_2007-02-09,0.0
saledate_2007-02-11,0.0
saledate_2007-01-13,0.0
saledate_2007-01-20,0.0
saledate_2007-01-24,0.0
saledate_2007-01-25,0.0
saledate_2007-02-01,0.0
saledate_2007-12-19,0.0
saledate_2006-12-15,0.0
saledate_2006-12-16,0.0
saledate_2006-12-18,0.0
saledate_2006-12-28,0.0
saledate_2006-12-29,0.0
saledate_2007-01-11,0.0
saledate_2007-01-12,0.0
saledate_2007-03-30,0.0
saledate_2007-03-31,0.0
saledate_2007-02-03,0.0
saledate_2001-10-06,0.0
saledate_2001-10-07,0.0
saledate_2001-10-11,0.0
saledate_2001-10-13,0.0
saledate_2001-10-17,0.0
saledate_2001-09-27,0.0
saledate_2001-09-28,0.0
saledate_2001-09-29,0.0
saledate_2001-10-02,0.0
saledate_2007-02-06,0.0
saledate_2001-09-21,0.0
saledate_2001-09-22,0.0
saledate_2001-09-23,0.0
saledate_2007-02-13,0.0
saledate_2007-02-14,0.0
saledate_2007-02-15,0.0
saledate_2007-02-16,0.0
saledate_2007-02-19,0.0
saledate_2007-02-22,0.0
saledate_2007-02-05,0.0
saledate_2001-09-13,0.0
saledate_2007-03-03,0.0
saledate_2007-03-06,0.0
saledate_2007-03-07,0.0
saledate_2007-05-17,0.0
saledate_2007-05-18,0.0
saledate_2007-05-19,0.0
saledate_2007-05-21,0.0
saledate_2007-05-23,0.0
saledate_2007-05-24,0.0
saledate_2007-04-02,0.0
saledate_2007-05-05,0.0
saledate_2007-05-07,0.0
saledate_2007-05-08,0.0
saledate_2007-05-10,0.0
saledate_2007-05-11,0.0
saledate_2007-05-12,0.0
saledate_2007-05-16,0.0
saledate_2007-04-23,0.0
saledate_2007-04-24,0.0
saledate_2007-04-25,0.0
saledate_2007-05-25,0.0
saledate_2007-04-03,0.0
saledate_2007-04-04,0.0
saledate_2007-04-05,0.0
saledate_2007-04-06,0.0
saledate_2007-04-10,0.0
saledate_2007-03-21,0.0
saledate_2007-03-22,0.0
saledate_2007-03-23,0.0
saledate_2007-03-24,0.0
saledate_2007-03-02,0.0
saledate_2007-03-27,0.0
saledate_2007-03-08,0.0
saledate_2007-03-13,0.0
saledate_2007-03-14,0.0
saledate_2007-03-15,0.0
saledate_2007-03-17,0.0
saledate_2007-03-19,0.0
saledate_2007-03-20,0.0
saledate_2007-02-23,0.0
saledate_2007-02-26,0.0
saledate_2007-03-26,0.0
saledate_2001-12-14,0.0
saledate_2001-11-16,0.0
saledate_2001-11-17,0.0
saledate_2001-11-27,0.0
saledate_2001-11-29,0.0
saledate_2001-11-30,0.0
saledate_2001-12-01,0.0
saledate_2001-12-04,0.0
saledate_2001-11-06,0.0
saledate_2001-11-03,0.0
saledate_2001-11-09,0.0
saledate_2001-11-10,0.0
saledate_2001-11-11,0.0
saledate_2001-11-14,0.0
saledate_2001-11-15,0.0
saledate_2006-10-03,0.0
saledate_2006-10-04,0.0
saledate_2006-10-05,0.0
saledate_2006-10-06,0.0
saledate_2006-10-07,0.0
saledate_2001-11-08,0.0
saledate_2006-07-28,0.0
saledate_2006-08-01,0.0
saledate_2006-06-28,0.0
saledate_2006-07-05,0.0
saledate_2006-07-06,0.0
saledate_2006-07-11,0.0
saledate_2006-06-15,0.0
saledate_2006-06-16,0.0
saledate_2006-06-19,0.0
saledate_2001-12-13,0.0
saledate_2001-12-19,0.0
saledate_2001-12-21,0.0
saledate_2001-12-22,0.0
saledate_2001-12-28,0.0
saledate_2002-01-12,0.0
saledate_2002-01-19,0.0
saledate_2001-12-05,0.0
saledate_2001-12-08,0.0
saledate_2001-12-11,0.0
saledate_2001-12-12,0.0
saledate_2001-12-18,0.0
saledate_2006-12-02,0.0
saledate_2006-11-02,0.0
saledate_2006-11-03,0.0
saledate_2006-11-04,0.0
saledate_2006-11-07,0.0
saledate_2006-11-08,0.0
saledate_2006-11-11,0.0
saledate_2006-11-14,0.0
saledate_2006-10-18,0.0
saledate_2006-10-11,0.0
saledate_2006-10-21,0.0
saledate_2006-10-24,0.0
saledate_2006-10-26,0.0
saledate_2006-10-31,0.0
saledate_2001-10-18,0.0
saledate_2001-10-20,0.0
saledate_2001-10-24,0.0
saledate_2001-10-27,0.0
saledate_2001-10-30,0.0
saledate_2001-11-01,0.0
saledate_2006-10-20,0.0
saledate_2006-09-19,0.0
saledate_2006-09-20,0.0
saledate_2006-09-25,0.0
saledate_2006-09-26,0.0
saledate_2006-09-08,0.0
saledate_2006-09-09,0.0
saledate_2006-09-11,0.0
saledate_2006-09-13,0.0
saledate_2006-09-15,0.0
saledate_2006-11-30,0.0
saledate_2006-08-25,0.0
saledate_2006-08-26,0.0
saledate_2006-08-29,0.0
saledate_2006-08-30,0.0
saledate_2006-09-06,0.0
saledate_2006-12-05,0.0
saledate_2006-12-09,0.0
saledate_2006-12-13,0.0
saledate_2006-11-17,0.0
saledate_2006-11-18,0.0
saledate_2006-08-24,0.0
saledate_2001-06-01,0.0
saledate_2001-06-02,0.0
saledate_2001-06-04,0.0
saledate_2001-06-05,0.0
saledate_2001-06-06,0.0
saledate_2001-06-07,0.0
saledate_2001-05-18,0.0
saledate_2001-05-19,0.0
saledate_2001-05-20,0.0
saledate_2007-04-26,0.0
saledate_2001-05-03,0.0
saledate_2001-05-04,0.0
saledate_2001-05-05,0.0
saledate_2001-05-08,0.0
saledate_2001-05-09,0.0
saledate_2001-05-10,0.0
saledate_2001-05-11,0.0
saledate_2001-05-12,0.0
saledate_2007-12-06,0.0
saledate_2001-05-23,0.0
saledate_2007-10-03,0.0
saledate_2007-10-04,0.0
saledate_2007-10-05,0.0
saledate_2007-10-06,0.0
saledate_2007-10-07,0.0
saledate_2007-10-09,0.0
saledate_2007-09-25,0.0
saledate_2007-09-27,0.0
saledate_2007-09-29,0.0
saledate_2001-05-31,0.0
saledate_2007-09-12,0.0
saledate_2007-09-13,0.0
saledate_2007-09-14,0.0
saledate_2007-09-18,0.0
saledate_2001-06-10,0.0
saledate_2001-06-12,0.0
saledate_2001-06-13,0.0
saledate_2001-06-14,0.0
saledate_2001-06-15,0.0
saledate_2001-06-16,0.0
saledate_2007-10-02,0.0
saledate_2008-02-08,0.0
saledate_2008-02-09,0.0
saledate_2008-02-10,0.0
saledate_2008-02-12,0.0
saledate_2008-01-23,0.0
saledate_2008-01-24,0.0
saledate_2008-01-25,0.0
saledate_2008-01-26,0.0
saledate_2008-02-04,0.0
saledate_2007-12-08,0.0
saledate_2008-01-11,0.0
saledate_2008-01-12,0.0
saledate_2008-01-16,0.0
saledate_2008-01-17,0.0
saledate_2008-01-18,0.0
saledate_2008-01-19,0.0
saledate_2008-01-22,0.0
saledate_2007-12-14,0.0
saledate_2007-12-15,0.0
saledate_2007-12-18,0.0
saledate_2008-01-10,0.0
saledate_2007-12-10,0.0
saledate_2007-11-17,0.0
saledate_2007-11-20,0.0
saledate_2007-11-27,0.0
saledate_2007-11-29,0.0
saledate_2007-11-30,0.0
saledate_2007-12-01,0.0
saledate_2007-11-07,0.0
saledate_2007-11-08,0.0
saledate_2008-02-07,0.0
saledate_2007-11-13,0.0
saledate_2007-11-15,0.0
saledate_2007-10-26,0.0
saledate_2007-10-27,0.0
saledate_2007-10-30,0.0
saledate_2007-11-01,0.0
saledate_2007-11-02,0.0
saledate_2007-11-03,0.0
saledate_2008-02-05,0.0
saledate_2008-02-06,0.0
saledate_2007-11-09,0.0
saledate_2001-08-15,0.0
saledate_2001-07-12,0.0
saledate_2001-07-13,0.0
saledate_2001-07-14,0.0
saledate_2001-07-19,0.0
saledate_2001-07-21,0.0
saledate_2001-07-26,0.0
saledate_2001-07-27,0.0
saledate_2001-06-19,0.0
saledate_2007-10-24,0.0
saledate_2001-06-22,0.0
saledate_2001-06-23,0.0
saledate_2001-06-26,0.0
saledate_2001-06-27,0.0
saledate_2001-06-29,0.0
saledate_2007-06-30,0.0
saledate_2007-07-07,0.0
saledate_2007-07-09,0.0
saledate_2007-07-10,0.0
saledate_2007-07-12,0.0
saledate_2001-06-20,0.0
saledate_2007-05-02,0.0
saledate_2007-05-03,0.0
saledate_2007-04-13,0.0
saledate_2007-04-14,0.0
saledate_2007-04-18,0.0
saledate_2007-04-19,0.0
saledate_2007-04-20,0.0
saledate_2007-04-21,0.0
saledate_2001-08-16,0.0
saledate_2001-08-12,0.0
saledate_2001-08-23,0.0
saledate_2001-08-25,0.0
saledate_2001-08-28,0.0
saledate_2001-09-11,0.0
saledate_2001-07-28,0.0
saledate_2001-07-31,0.0
saledate_2001-08-02,0.0
saledate_2001-08-04,0.0
saledate_2001-08-09,0.0
saledate_2001-08-10,0.0
saledate_2001-08-21,0.0
saledate_2007-08-22,0.0
saledate_2007-08-24,0.0
saledate_2007-08-25,0.0
saledate_2007-07-31,0.0
saledate_2007-08-02,0.0
saledate_2007-08-04,0.0
saledate_2007-08-08,0.0
saledate_2007-08-11,0.0
saledate_2007-07-18,0.0
saledate_2007-07-16,0.0
saledate_2007-07-20,0.0
saledate_2007-07-21,0.0
saledate_2007-07-27,0.0
saledate_2007-07-28,0.0
saledate_2007-07-30,0.0
saledate_2007-10-13,0.0
saledate_2007-10-17,0.0
saledate_2007-10-19,0.0
saledate_2007-10-20,0.0
saledate_2007-10-23,0.0
saledate_2007-07-19,0.0
saledate_2007-06-21,0.0
saledate_2007-06-22,0.0
saledate_2007-06-23,0.0
saledate_2007-06-29,0.0
saledate_2007-06-13,0.0
saledate_2007-06-15,0.0
saledate_2007-06-17,0.0
saledate_2007-06-19,0.0
saledate_2007-05-31,0.0
saledate_2007-08-21,0.0
saledate_2007-06-05,0.0
saledate_2007-08-26,0.0
saledate_2007-08-28,0.0
saledate_2007-08-29,0.0
saledate_2007-08-30,0.0
saledate_2007-08-31,0.0
saledate_2007-09-05,0.0
saledate_2007-09-07,0.0
saledate_2007-08-16,0.0
saledate_2007-08-18,0.0
saledate_2007-06-03,0.0
fiModelDesc_EC210CLC,0.0
fiModelDesc_EC210LC,0.0
fiModelDesc_EC210LR,0.0
fiModelDesc_EC160,0.0
fiModelDesc_EC160B,0.0
fiModelDesc_EC160BLC,0.0
fiModelDesc_EC160LC,0.0
fiModelDesc_EC180B,0.0
fiModelDesc_EC20,0.0
fiModelDesc_3800B,0.0
fiModelDesc_EC140B,0.0
fiModelDesc_EC140BLC,0.0
fiModelDesc_EC140LC,0.0
fiModelDesc_EC15,0.0
fiModelDesc_EC150,0.0
fiModelDesc_EC150LC,0.0
fiModelDesc_EC15B,0.0
fiModelDesc_EC15BXTV,0.0
fiModelDesc_E70SR,0.0
fiModelDesc_EC20BXTV,0.0
fiModelDesc_E240B,0.0
fiModelDesc_DX75,0.0
fiModelDesc_DX75M,0.0
fiModelDesc_E110,0.0
fiModelDesc_E110B,0.0
fiModelDesc_E120,0.0
fiModelDesc_E120B,0.0
fiModelDesc_E130,0.0
fiModelDesc_E140,0.0
fiModelDesc_EC210CL,0.0
fiModelDesc_DSL801,0.0
fiModelDesc_DX175,0.0
fiModelDesc_DX40,0.0
fiModelDesc_DX40M,0.0
fiModelDesc_DX45,0.0
fiModelDesc_DX45M,0.0
fiModelDesc_EC210,0.0
fiModelDesc_EC210B,0.0
fiModelDesc_EC210BLC,0.0
fiModelDesc_EC210C,0.0
fiModelDesc_DL720,0.0
fiModelDesc_EC340,0.0
fiModelDesc_EC240LR,0.0
fiModelDesc_EC25,0.0
fiModelDesc_EC270,0.0
fiModelDesc_EC27C,0.0
fiModelDesc_EC280,0.0
fiModelDesc_EC280LC,0.0
fiModelDesc_EC290B,0.0
fiModelDesc_EC215,0.0
fiModelDesc_E806,0.0
fiModelDesc_EC240,0.0
fiModelDesc_EC240B,0.0
fiModelDesc_EC240BLC,0.0
fiModelDesc_EC240BLR,0.0
fiModelDesc_EC240CL,0.0
fiModelDesc_EC240LC,0.0
fiModelDesc_ED190,0.0
fiModelDesc_ED190(BLADE RUNNER),0.0
fiModelDesc_EF1D,0.0
fiModelDesc_EF3,0.0
fiModelDesc_EC215LC,0.0
fiModelDesc_E80MSR,0.0
fiModelDesc_E820,0.0
fiModelDesc_E830,0.0
fiModelDesc_EC130,0.0
fiModelDesc_EC130LC,0.0
fiModelDesc_EC140,0.0
fiModelDesc_EC340LC,0.0
fiModelDesc_EC35,0.0
fiModelDesc_EC350,0.0
fiModelDesc_EC330BLC,0.0
fiModelDesc_EC35A,0.0
fiModelDesc_EC35C,0.0
fiModelDesc_EC360,0.0
fiModelDesc_EC360B,0.0
fiModelDesc_EC290BLC,0.0
fiModelDesc_EC290BLR,0.0
fiModelDesc_EC290CLC,0.0
fiModelDesc_EC290LC,0.0
fiModelDesc_EC30,0.0
fiModelDesc_EC330B,0.0
fiModelDesc_EC350LC,0.0
fiModelDesc_D95XLT,0.0
fiModelDesc_D9D,0.0
fiModelDesc_D9E,0.0
