per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
703,7,0,2,5,1,7
704,7,0,2,5,1,8
705,7,0,2,5,1,8
706,7,0,2,5,1,8
707,7,0,2,5,1,9
708,7,0,2,5,1,9
697,7,3,0,1,1,287
698,7,3,0,1,1,388
699,7,3,0,1,1,351
700,7,3,0,1,1,283
701,7,3,0,1,1,359
702,7,3,0,1,1,414
703,7,3,0,1,1,325
704,7,3,0,1,1,358
705,7,3,0,1,1,312
706,7,3,0,1,1,374
707,7,3,0,1,1,359
708,7,3,0,1,1,342
697,7,0,3,1,1,15
698,7,0,3,1,1,15
699,7,0,3,1,1,15
700,7,0,3,1,1,15
701,7,0,3,1,1,14
702,7,0,3,1,1,14
703,7,0,3,1,1,14
704,7,0,3,1,1,13
705,7,0,3,1,1,13
706,7,0,3,1,1,13
707,7,0,3,1,1,14
708,7,0,3,1,1,13
697,8,1,0,1,0,74.6
698,8,1,0,1,0,78.9
699,8,1,0,1,0,92
700,8,1,0,1,0,83.4
701,8,1,0,1,0,98.1
702,8,1,0,1,0,109.9
703,8,1,0,1,0,102.2
704,8,1,0,1,0,102.1
705,8,1,0,1,0,96.2
706,8,1,0,1,0,106.9
707,8,1,0,1,0,95.1
708,8,1,0,1,0,113.4
697,8,0,1,1,0,6
698,8,0,1,1,0,5
699,8,0,1,1,0,6
700,8,0,1,1,0,6
701,8,0,1,1,0,5
702,8,0,1,1,0,5
703,8,0,1,1,0,5
704,8,0,1,1,0,5
705,8,0,1,1,0,5
706,8,0,1,1,0,5
707,8,0,1,1,0,6
708,8,0,1,1,0,6
697,8,1,0,2,0,5.6
698,8,1,0,2,0,7.5
699,8,1,0,2,0,8
700,8,1,0,2,0,6.3
701,8,1,0,2,0,11.6
702,8,1,0,2,0,12.5
703,8,1,0,2,0,9
704,8,1,0,2,0,13.1
705,8,1,0,2,0,8
706,8,1,0,2,0,12.1
707,8,1,0,2,0,11.4
708,8,1,0,2,0,10.5
697,8,0,1,2,0,17
698,8,0,1,2,0,19
699,8,0,1,2,0,20
700,8,0,1,2,0,20
701,8,0,1,2,0,19
702,8,0,1,2,0,19
703,8,0,1,2,0,20
704,8,0,1,2,0,18
705,8,0,1,2,0,18
706,8,0,1,2,0,19
707,8,0,1,2,0,20
708,8,0,1,2,0,18
697,8,1,0,3,0,11.3
698,8,1,0,3,0,7.6
699,8,1,0,3,0,13.3
700,8,1,0,3,0,13.9
701,8,1,0,3,0,11.9
702,8,1,0,3,0,19.2
703,8,1,0,3,0,15.1
704,8,1,0,3,0,16.8
705,8,1,0,3,0,16.7
706,8,1,0,3,0,14.5
707,8,1,0,3,0,15.1
708,8,1,0,3,0,16.9
697,8,0,1,3,0,11
698,8,0,1,3,0,11
699,8,0,1,3,0,14
700,8,0,1,3,0,14
701,8,0,1,3,0,14
702,8,0,1,3,0,14
703,8,0,1,3,0,15
704,8,0,1,3,0,15
705,8,0,1,3,0,12
706,8,0,1,3,0,12
707,8,0,1,3,0,14
708,8,0,1,3,0,13
697,8,1,0,4,0,43.5
698,8,1,0,4,0,40.6
699,8,1,0,4,0,50
700,8,1,0,4,0,45.3
701,8,1,0,4,0,49.6
702,8,1,0,4,0,48.2
703,8,1,0,4,0,54
704,8,1,0,4,0,48.7
705,8,1,0,4,0,51.1
706,8,1,0,4,0,55.9
707,8,1,0,4,0,49.4
708,8,1,0,4,0,58.5
697,8,0,1,4,0,8
698,8,0,1,4,0,8
699,8,0,1,4,0,8
700,8,0,1,4,0,8
701,8,0,1,4,0,7
702,8,0,1,4,0,7
703,8,0,1,4,0,7
704,8,0,1,4,0,7
705,8,0,1,4,0,7
706,8,0,1,4,0,7
707,8,0,1,4,0,7
708,8,0,1,4,0,8
697,8,1,0,5,0,14.3
698,8,1,0,5,0,23.1
699,8,1,0,5,0,20.7
700,8,1,0,5,0,17.8
701,8,1,0,5,0,25
702,8,1,0,5,0,30
703,8,1,0,5,0,24.1
704,8,1,0,5,0,23.6
705,8,1,0,5,0,20.5
706,8,1,0,5,0,24.5
707,8,1,0,5,0,19.3
708,8,1,0,5,0,27.6
697,8,0,1,5,0,10
698,8,0,1,5,0,10
699,8,0,1,5,0,10
700,8,0,1,5,0,9
701,8,0,1,5,0,9
702,8,0,1,5,0,10
703,8,0,1,5,0,10
704,8,0,1,5,0,10
705,8,0,1,5,0,9
706,8,0,1,5,0,9
707,8,0,1,5,0,10
708,8,0,1,5,0,9
697,8,2,0,1,0,55
698,8,2,0,1,0,52.7
699,8,2,0,1,0,62.4
700,8,2,0,1,0,60.1
701,8,2,0,1,0,66.9
702,8,2,0,1,0,71.3
703,8,2,0,1,0,69.4
704,8,2,0,1,0,65.6
705,8,2,0,1,0,68.2
706,8,2,0,1,0,73.3
707,8,2,0,1,0,68.1
708,8,2,0,1,0,82.4
697,8,0,2,1,0,5
698,8,0,2,1,0,5
699,8,0,2,1,0,5
700,8,0,2,1,0,5
701,8,0,2,1,0,5
702,8,0,2,1,0,5
703,8,0,2,1,0,5
704,8,0,2,1,0,5
705,8,0,2,1,0,5
706,8,0,2,1,0,5
707,8,0,2,1,0,5
708,8,0,2,1,0,6
697,8,2,0,2,0,4.4
698,8,2,0,2,0,2.3
699,8,2,0,2,0,4
700,8,2,0,2,0,4.3
701,8,2,0,2,0,4.8
702,8,2,0,2,0,5.7
703,8,2,0,2,0,6.2
704,8,2,0,2,0,4.9
705,8,2,0,2,0,5.6
706,8,2,0,2,0,5.4
707,8,2,0,2,0,5.1
708,8,2,0,2,0,6.2
697,8,0,2,2,0,14
698,8,0,2,2,0,16
699,8,0,2,2,0,17
700,8,0,2,2,0,17
701,8,0,2,2,0,17
702,8,0,2,2,0,19
703,8,0,2,2,0,21
704,8,0,2,2,0,19
705,8,0,2,2,0,18
706,8,0,2,2,0,18
707,8,0,2,2,0,19
708,8,0,2,2,0,16
697,8,2,0,3,0,8.5
698,8,2,0,3,0,6.6
699,8,2,0,3,0,9.2
700,8,2,0,3,0,9.9
701,8,2,0,3,0,9.8
702,8,2,0,3,0,10.7
703,8,2,0,3,0,8.9
704,8,2,0,3,0,11.2
705,8,2,0,3,0,10.6
706,8,2,0,3,0,12.9
707,8,2,0,3,0,10.1
708,8,2,0,3,0,12.2
697,8,0,2,3,0,9
698,8,0,2,3,0,9
699,8,0,2,3,0,10
700,8,0,2,3,0,11
701,8,0,2,3,0,11
702,8,0,2,3,0,10
703,8,0,2,3,0,10
704,8,0,2,3,0,10
705,8,0,2,3,0,9
706,8,0,2,3,0,9
707,8,0,2,3,0,10
708,8,0,2,3,0,10
697,8,2,0,4,0,32.9
698,8,2,0,4,0,29.2
699,8,2,0,4,0,36.1
700,8,2,0,4,0,33
701,8,2,0,4,0,35.3
702,8,2,0,4,0,36.9
703,8,2,0,4,0,38.4
704,8,2,0,4,0,34.5
705,8,2,0,4,0,36.3
706,8,2,0,4,0,38.5
707,8,2,0,4,0,39.1
708,8,2,0,4,0,45.3
697,8,0,2,4,0,7
698,8,0,2,4,0,7
699,8,0,2,4,0,7
700,8,0,2,4,0,7
701,8,0,2,4,0,8
702,8,0,2,4,0,7
703,8,0,2,4,0,8
704,8,0,2,4,0,7
705,8,0,2,4,0,7
706,8,0,2,4,0,7
707,8,0,2,4,0,8
708,8,0,2,4,0,9
697,8,2,0,5,0,9.2
698,8,2,0,5,0,14.5
699,8,2,0,5,0,13
700,8,2,0,5,0,12.8
701,8,2,0,5,0,17
702,8,2,0,5,0,18.1
703,8,2,0,5,0,15.8
704,8,2,0,5,0,15.1
705,8,2,0,5,0,15.7
706,8,2,0,5,0,16.5
707,8,2,0,5,0,13.8
708,8,2,0,5,0,18.7
697,8,0,2,5,0,10
698,8,0,2,5,0,10
699,8,0,2,5,0,9
700,8,0,2,5,0,9
701,8,0,2,5,0,9
702,8,0,2,5,0,7
703,8,0,2,5,0,7
704,8,0,2,5,0,8
705,8,0,2,5,0,8
706,8,0,2,5,0,8
707,8,0,2,5,0,9
708,8,0,2,5,0,9
697,8,3,0,1,0,19.4
698,8,3,0,1,0,25.1
699,8,3,0,1,0,28.3
700,8,3,0,1,0,21.7
701,8,3,0,1,0,30.3
702,8,3,0,1,0,37.5
703,8,3,0,1,0,32.1
704,8,3,0,1,0,36.2
705,8,3,0,1,0,27.3
706,8,3,0,1,0,33.1
707,8,3,0,1,0,26
708,8,3,0,1,0,29.8
697,8,0,3,1,0,15
698,8,0,3,1,0,15
699,8,0,3,1,0,15
700,8,0,3,1,0,15
701,8,0,3,1,0,14
702,8,0,3,1,0,14
703,8,0,3,1,0,14
704,8,0,3,1,0,13
705,8,0,3,1,0,13
706,8,0,3,1,0,13
707,8,0,3,1,0,14
708,8,0,3,1,0,13
709,1,1,0,1,1,1317
710,1,1,0,1,1,1321
711,1,1,0,1,1,1385
712,1,1,0,1,1,1378
713,1,1,0,1,1,1338
714,1,1,0,1,1,1345
715,1,1,0,1,1,1334
716,1,1,0,1,1,1273
717,1,1,0,1,1,1314
718,1,1,0,1,1,1272
719,1,1,0,1,1,1340
720,1,1,0,1,1,1317
709,1,1,0,2,1,104
710,1,1,0,2,1,136
711,1,1,0,2,1,128
712,1,1,0,2,1,103
713,1,1,0,2,1,149
714,1,1,0,2,1,121
715,1,1,0,2,1,135
716,1,1,0,2,1,113
717,1,1,0,2,1,105
718,1,1,0,2,1,139
719,1,1,0,2,1,130
720,1,1,0,2,1,117
709,1,1,0,3,1,170
710,1,1,0,3,1,182
711,1,1,0,3,1,200
712,1,1,0,3,1,194
713,1,1,0,3,1,213
714,1,1,0,3,1,179
715,1,1,0,3,1,188
716,1,1,0,3,1,194
717,1,1,0,3,1,179
718,1,1,0,3,1,184
719,1,1,0,3,1,177
720,1,1,0,3,1,138
709,1,1,0,4,1,673
710,1,1,0,4,1,639
711,1,1,0,4,1,676
712,1,1,0,4,1,742
713,1,1,0,4,1,642
714,1,1,0,4,1,701
715,1,1,0,4,1,686
716,1,1,0,4,1,645
717,1,1,0,4,1,688
718,1,1,0,4,1,626
719,1,1,0,4,1,709
720,1,1,0,4,1,708
709,1,1,0,5,1,370
710,1,1,0,5,1,364
711,1,1,0,5,1,381
712,1,1,0,5,1,339
713,1,1,0,5,1,334
714,1,1,0,5,1,344
715,1,1,0,5,1,325
716,1,1,0,5,1,321
717,1,1,0,5,1,342
718,1,1,0,5,1,323
719,1,1,0,5,1,324
720,1,1,0,5,1,354
709,1,2,0,1,1,856
710,1,2,0,1,1,865
711,1,2,0,1,1,847
712,1,2,0,1,1,865
713,1,2,0,1,1,859
714,1,2,0,1,1,864
715,1,2,0,1,1,884
716,1,2,0,1,1,840
717,1,2,0,1,1,858
718,1,2,0,1,1,849
719,1,2,0,1,1,845
720,1,2,0,1,1,812
709,1,2,0,2,1,46
710,1,2,0,2,1,53
711,1,2,0,2,1,50
712,1,2,0,2,1,51
713,1,2,0,2,1,57
714,1,2,0,2,1,55
715,1,2,0,2,1,55
716,1,2,0,2,1,50
717,1,2,0,2,1,56
718,1,2,0,2,1,65
719,1,2,0,2,1,52
720,1,2,0,2,1,53
709,1,2,0,3,1,118
710,1,2,0,3,1,122
711,1,2,0,3,1,119
712,1,2,0,3,1,122
713,1,2,0,3,1,123
714,1,2,0,3,1,116
715,1,2,0,3,1,119
716,1,2,0,3,1,119
717,1,2,0,3,1,117
718,1,2,0,3,1,116
719,1,2,0,3,1,114
720,1,2,0,3,1,104
709,1,2,0,4,1,474
710,1,2,0,4,1,474
711,1,2,0,4,1,460
712,1,2,0,4,1,485
713,1,2,0,4,1,470
714,1,2,0,4,1,488
715,1,2,0,4,1,497
716,1,2,0,4,1,468
717,1,2,0,4,1,470
718,1,2,0,4,1,465
719,1,2,0,4,1,481
720,1,2,0,4,1,458
709,1,2,0,5,1,218
710,1,2,0,5,1,216
711,1,2,0,5,1,218
712,1,2,0,5,1,207
713,1,2,0,5,1,209
714,1,2,0,5,1,205
715,1,2,0,5,1,213
716,1,2,0,5,1,203
717,1,2,0,5,1,215
718,1,2,0,5,1,203
719,1,2,0,5,1,198
720,1,2,0,5,1,197
709,1,3,0,1,1,416
710,1,3,0,1,1,409
711,1,3,0,1,1,497
712,1,3,0,1,1,471
713,1,3,0,1,1,442
714,1,3,0,1,1,443
715,1,3,0,1,1,420
716,1,3,0,1,1,395
717,1,3,0,1,1,413
718,1,3,0,1,1,387
719,1,3,0,1,1,451
720,1,3,0,1,1,465
709,2,1,0,1,0,98.4
710,2,1,0,1,0,93.4
711,2,1,0,1,0,119.4
712,2,1,0,1,0,121.5
713,2,1,0,1,0,126.9
714,2,1,0,1,0,123.3
715,2,1,0,1,0,114.5
716,2,1,0,1,0,118.2
717,2,1,0,1,0,100.4
718,2,1,0,1,0,113.9
719,2,1,0,1,0,102.3
720,2,1,0,1,0,96.6
709,2,1,0,2,0,7.6
710,2,1,0,2,0,8.4
711,2,1,0,2,0,10.8
712,2,1,0,2,0,8.1
713,2,1,0,2,0,14.3
714,2,1,0,2,0,12.2
715,2,1,0,2,0,11.9
716,2,1,0,2,0,9.6
717,2,1,0,2,0,8.6
718,2,1,0,2,0,11.5
719,2,1,0,2,0,10.3
720,2,1,0,2,0,10
709,2,1,0,3,0,9.3
710,2,1,0,3,0,9.8
711,2,1,0,3,0,16.1
712,2,1,0,3,0,18.4
713,2,1,0,3,0,21.8
714,2,1,0,3,0,16.5
715,2,1,0,3,0,16.6
716,2,1,0,3,0,19.8
717,2,1,0,3,0,15.3
718,2,1,0,3,0,19.6
719,2,1,0,3,0,13.9
720,2,1,0,3,0,8.3
709,2,1,0,4,0,55.1
710,2,1,0,4,0,48.7
711,2,1,0,4,0,58.5
712,2,1,0,4,0,65.3
713,2,1,0,4,0,59.4
714,2,1,0,4,0,62.1
715,2,1,0,4,0,58.7
716,2,1,0,4,0,60.6
717,2,1,0,4,0,50.9
718,2,1,0,4,0,55.4
719,2,1,0,4,0,52.7
720,2,1,0,4,0,49.7
709,2,1,0,5,0,26.4
710,2,1,0,5,0,26.5
711,2,1,0,5,0,34
712,2,1,0,5,0,29.8
713,2,1,0,5,0,31.4
714,2,1,0,5,0,32.4
715,2,1,0,5,0,27.3
716,2,1,0,5,0,28.2
717,2,1,0,5,0,25.6
718,2,1,0,5,0,27.3
719,2,1,0,5,0,25.3
720,2,1,0,5,0,28.5
709,2,2,0,1,0,61.8
710,2,2,0,1,0,62.2
711,2,2,0,1,0,75.9
712,2,2,0,1,0,79.2
713,2,2,0,1,0,84.5
714,2,2,0,1,0,81.8
715,2,2,0,1,0,77.9
716,2,2,0,1,0,78.6
717,2,2,0,1,0,65.1
718,2,2,0,1,0,74
719,2,2,0,1,0,61
720,2,2,0,1,0,53.4
709,2,2,0,2,0,2.9
710,2,2,0,2,0,3.4
711,2,2,0,2,0,4.1
712,2,2,0,2,0,4.5
713,2,2,0,2,0,5.6
714,2,2,0,2,0,5.4
715,2,2,0,2,0,5
716,2,2,0,2,0,4.7
717,2,2,0,2,0,4.8
718,2,2,0,2,0,5.9
719,2,2,0,2,0,4.1
720,2,2,0,2,0,3.6
709,2,2,0,3,0,6
710,2,2,0,3,0,6.8
711,2,2,0,3,0,10
712,2,2,0,3,0,11.8
713,2,2,0,3,0,13.2
714,2,2,0,3,0,11.7
715,2,2,0,3,0,11
716,2,2,0,3,0,12
717,2,2,0,3,0,9.9
718,2,2,0,3,0,11.5
719,2,2,0,3,0,8.4
720,2,2,0,3,0,5.7
709,2,2,0,4,0,37.4
710,2,2,0,4,0,36.5
711,2,2,0,4,0,42.4
712,2,2,0,4,0,44.1
713,2,2,0,4,0,45.1
714,2,2,0,4,0,44.6
715,2,2,0,4,0,42.9
716,2,2,0,4,0,42.8
717,2,2,0,4,0,34.7
718,2,2,0,4,0,39.5
719,2,2,0,4,0,34.3
720,2,2,0,4,0,30.4
709,2,2,0,5,0,15.5
710,2,2,0,5,0,15.5
711,2,2,0,5,0,19.4
712,2,2,0,5,0,18.8
713,2,2,0,5,0,20.5
714,2,2,0,5,0,20.1
715,2,2,0,5,0,19
716,2,2,0,5,0,19.1
717,2,2,0,5,0,15.8
718,2,2,0,5,0,17.2
719,2,2,0,5,0,14.2
720,2,2,0,5,0,13.7
709,2,3,0,1,0,33.3
710,2,3,0,1,0,27.9
711,2,3,0,1,0,40.1
712,2,3,0,1,0,38.9
713,2,3,0,1,0,39.2
714,2,3,0,1,0,37.9
715,2,3,0,1,0,34
716,2,3,0,1,0,36
717,2,3,0,1,0,31.8
718,2,3,0,1,0,36.4
719,2,3,0,1,0,38
720,2,3,0,1,0,40.3
709,3,1,0,1,0,157.5
710,3,1,0,1,0,157.9
711,3,1,0,1,0,164.9
712,3,1,0,1,0,164.7
713,3,1,0,1,0,165.7
714,3,1,0,1,0,173.6
715,3,1,0,1,0,171.2
716,3,1,0,1,0,171.7
717,3,1,0,1,0,165.9
718,3,1,0,1,0,162.4
719,3,1,0,1,0,170.4
720,3,1,0,1,0,188.1
709,3,0,1,1,0,6
710,3,0,1,1,0,7
711,3,0,1,1,0,7
712,3,0,1,1,0,7
713,3,0,1,1,0,6
714,3,0,1,1,0,6
715,3,0,1,1,0,6
716,3,0,1,1,0,6
717,3,0,1,1,0,6
718,3,0,1,1,0,6
719,3,0,1,1,0,6
720,3,0,1,1,0,6
709,3,1,0,1,1,160
710,3,1,0,1,1,158
711,3,1,0,1,1,159
712,3,1,0,1,1,162
713,3,1,0,1,1,160
714,3,1,0,1,1,166
715,3,1,0,1,1,174
716,3,1,0,1,1,170
717,3,1,0,1,1,170
718,3,1,0,1,1,165
719,3,1,0,1,1,178
720,3,1,0,1,1,190
709,3,1,0,2,0,13.6
710,3,1,0,2,0,13.6
711,3,1,0,2,0,14
712,3,1,0,2,0,11.6
713,3,1,0,2,0,14.4
714,3,1,0,2,0,15
715,3,1,0,2,0,16.2
716,3,1,0,2,0,15.5
717,3,1,0,2,0,12.4
718,3,1,0,2,0,12.4
719,3,1,0,2,0,11.7
720,3,1,0,2,0,13.2
709,3,0,1,2,0,16
710,3,0,1,2,0,17
711,3,0,1,2,0,17
712,3,0,1,2,0,17
713,3,0,1,2,0,17
714,3,0,1,2,0,16
715,3,0,1,2,0,16
716,3,0,1,2,0,15
717,3,0,1,2,0,15
718,3,0,1,2,0,14
719,3,0,1,2,0,14
720,3,0,1,2,0,13
709,3,1,0,2,1,14
710,3,1,0,2,1,13
711,3,1,0,2,1,14
712,3,1,0,2,1,12
713,3,1,0,2,1,14
714,3,1,0,2,1,14
715,3,1,0,2,1,16
716,3,1,0,2,1,16
717,3,1,0,2,1,13
718,3,1,0,2,1,14
719,3,1,0,2,1,13
720,3,1,0,2,1,12
709,3,1,0,3,0,21.5
710,3,1,0,3,0,22.9
711,3,1,0,3,0,24.7
712,3,1,0,3,0,26.9
713,3,1,0,3,0,25.4
714,3,1,0,3,0,26
715,3,1,0,3,0,24
716,3,1,0,3,0,25.6
717,3,1,0,3,0,24.5
718,3,1,0,3,0,23.8
719,3,1,0,3,0,25.1
720,3,1,0,3,0,25.5
709,3,0,1,3,0,16
710,3,0,1,3,0,16
711,3,0,1,3,0,15
712,3,0,1,3,0,15
713,3,0,1,3,0,14
714,3,0,1,3,0,14
715,3,0,1,3,0,14
716,3,0,1,3,0,15
717,3,0,1,3,0,16
718,3,0,1,3,0,16
719,3,0,1,3,0,17
720,3,0,1,3,0,18
709,3,1,0,3,1,23
710,3,1,0,3,1,23
711,3,1,0,3,1,22
712,3,1,0,3,1,25
713,3,1,0,3,1,24
714,3,1,0,3,1,27
715,3,1,0,3,1,26
716,3,1,0,3,1,24
717,3,1,0,3,1,25
718,3,1,0,3,1,24
719,3,1,0,3,1,25
720,3,1,0,3,1,29
709,3,1,0,4,0,77.9
710,3,1,0,4,0,78
711,3,1,0,4,0,82
712,3,1,0,4,0,83.8
713,3,1,0,4,0,81.8
714,3,1,0,4,0,88.1
715,3,1,0,4,0,86.3
716,3,1,0,4,0,87.2
717,3,1,0,4,0,89.6
718,3,1,0,4,0,90.1
719,3,1,0,4,0,92.6
720,3,1,0,4,0,96.1
709,3,0,1,4,0,8
710,3,0,1,4,0,8
711,3,0,1,4,0,9
712,3,0,1,4,0,8
713,3,0,1,4,0,8
714,3,0,1,4,0,8
715,3,0,1,4,0,7
716,3,0,1,4,0,7
717,3,0,1,4,0,7
718,3,0,1,4,0,7
719,3,0,1,4,0,7
720,3,0,1,4,0,7
709,3,1,0,4,1,78
710,3,1,0,4,1,78
711,3,1,0,4,1,81
712,3,1,0,4,1,84
713,3,1,0,4,1,80
714,3,1,0,4,1,83
715,3,1,0,4,1,86
716,3,1,0,4,1,87
717,3,1,0,4,1,90
718,3,1,0,4,1,89
719,3,1,0,4,1,98
720,3,1,0,4,1,96
709,3,1,0,5,0,44.4
710,3,1,0,5,0,43.4
711,3,1,0,5,0,44.2
712,3,1,0,5,0,42.5
713,3,1,0,5,0,44.1
714,3,1,0,5,0,44.5
715,3,1,0,5,0,44.7
716,3,1,0,5,0,43.4
717,3,1,0,5,0,39.4
718,3,1,0,5,0,36.1
719,3,1,0,5,0,41.1
720,3,1,0,5,0,53.3
709,3,0,1,5,0,11
710,3,0,1,5,0,12
711,3,0,1,5,0,12
712,3,0,1,5,0,11
713,3,0,1,5,0,11
714,3,0,1,5,0,11
715,3,0,1,5,0,10
716,3,0,1,5,0,10
717,3,0,1,5,0,9
718,3,0,1,5,0,9
719,3,0,1,5,0,10
720,3,0,1,5,0,10
709,3,1,0,5,1,45
710,3,1,0,5,1,44
711,3,1,0,5,1,42
712,3,1,0,5,1,41
713,3,1,0,5,1,42
714,3,1,0,5,1,42
715,3,1,0,5,1,46
716,3,1,0,5,1,43
717,3,1,0,5,1,42
718,3,1,0,5,1,38
719,3,1,0,5,1,42
720,3,1,0,5,1,53
709,3,2,0,1,0,85.8
710,3,2,0,1,0,86.9
711,3,2,0,1,0,93.9
712,3,2,0,1,0,91.1
713,3,2,0,1,0,92.8
714,3,2,0,1,0,95.4
715,3,2,0,1,0,94.4
716,3,2,0,1,0,95.4
717,3,2,0,1,0,89.2
718,3,2,0,1,0,88.4
719,3,2,0,1,0,94.8
720,3,2,0,1,0,96.9
709,3,0,2,1,0,6
710,3,0,2,1,0,6
711,3,0,2,1,0,7
712,3,0,2,1,0,6
713,3,0,2,1,0,6
714,3,0,2,1,0,6
715,3,0,2,1,0,6
716,3,0,2,1,0,6
717,3,0,2,1,0,6
718,3,0,2,1,0,6
719,3,0,2,1,0,6
720,3,0,2,1,0,6
709,3,2,0,1,1,89
710,3,2,0,1,1,88
711,3,2,0,1,1,89
712,3,2,0,1,1,89
713,3,2,0,1,1,88
714,3,2,0,1,1,90
715,3,2,0,1,1,94
716,3,2,0,1,1,92
717,3,2,0,1,1,92
718,3,2,0,1,1,90
719,3,2,0,1,1,99
720,3,2,0,1,1,103
709,3,2,0,2,0,5.6
710,3,2,0,2,0,6.5
711,3,2,0,2,0,7
712,3,2,0,2,0,6.8
713,3,2,0,2,0,7.5
714,3,2,0,2,0,8
715,3,2,0,2,0,8.2
716,3,2,0,2,0,7.6
717,3,2,0,2,0,7.3
718,3,2,0,2,0,6.4
719,3,2,0,2,0,6.2
720,3,2,0,2,0,6.2
709,3,0,2,2,0,17
710,3,0,2,2,0,19
711,3,0,2,2,0,20
712,3,0,2,2,0,21
713,3,0,2,2,0,22
714,3,0,2,2,0,23
715,3,0,2,2,0,23
716,3,0,2,2,0,23
717,3,0,2,2,0,22
718,3,0,2,2,0,20
719,3,0,2,2,0,19
720,3,0,2,2,0,17
709,3,2,0,2,1,6
710,3,2,0,2,1,6
711,3,2,0,2,1,7
712,3,2,0,2,1,7
713,3,2,0,2,1,7
714,3,2,0,2,1,7
715,3,2,0,2,1,8
716,3,2,0,2,1,8
717,3,2,0,2,1,7
718,3,2,0,2,1,7
719,3,2,0,2,1,7
720,3,2,0,2,1,7
709,3,2,0,3,0,8.5
710,3,2,0,3,0,10.3
711,3,2,0,3,0,11.8
712,3,2,0,3,0,13.8
713,3,2,0,3,0,12.8
714,3,2,0,3,0,13.2
715,3,2,0,3,0,11.2
716,3,2,0,3,0,12.8
717,3,2,0,3,0,10.4
718,3,2,0,3,0,10.2
719,3,2,0,3,0,10
720,3,2,0,3,0,10
709,3,0,2,3,0,17
710,3,0,2,3,0,16
711,3,0,2,3,0,15
712,3,0,2,3,0,16
713,3,0,2,3,0,16
714,3,0,2,3,0,15
715,3,0,2,3,0,15
716,3,0,2,3,0,15
717,3,0,2,3,0,16
718,3,0,2,3,0,16
719,3,0,2,3,0,16
720,3,0,2,3,0,16
709,3,2,0,3,1,10
710,3,2,0,3,1,11
711,3,2,0,3,1,10
712,3,2,0,3,1,12
713,3,2,0,3,1,12
714,3,2,0,3,1,12
715,3,2,0,3,1,12
716,3,2,0,3,1,11
717,3,2,0,3,1,11
718,3,2,0,3,1,10
719,3,2,0,3,1,11
720,3,2,0,3,1,12
709,3,2,0,4,0,48.9
710,3,2,0,4,0,48.8
711,3,2,0,4,0,53.9
712,3,2,0,4,0,50
713,3,2,0,4,0,49.7
714,3,2,0,4,0,51.8
715,3,2,0,4,0,52.9
716,3,2,0,4,0,52.5
717,3,2,0,4,0,52.1
718,3,2,0,4,0,55
719,3,2,0,4,0,59.3
720,3,2,0,4,0,58.4
709,3,0,2,4,0,8
710,3,0,2,4,0,8
711,3,0,2,4,0,8
712,3,0,2,4,0,8
713,3,0,2,4,0,7
714,3,0,2,4,0,7
715,3,0,2,4,0,7
716,3,0,2,4,0,7
717,3,0,2,4,0,7
718,3,0,2,4,0,7
719,3,0,2,4,0,7
720,3,0,2,4,0,7
709,3,2,0,4,1,50
710,3,2,0,4,1,50
711,3,2,0,4,1,52
712,3,2,0,4,1,50
713,3,2,0,4,1,48
714,3,2,0,4,1,50
715,3,2,0,4,1,52
716,3,2,0,4,1,51
717,3,2,0,4,1,53
718,3,2,0,4,1,56
719,3,2,0,4,1,60
720,3,2,0,4,1,61
709,3,2,0,5,0,22.8
710,3,2,0,5,0,21.3
711,3,2,0,5,0,21.2
712,3,2,0,5,0,20.5
713,3,2,0,5,0,22.8
714,3,2,0,5,0,22.4
715,3,2,0,5,0,22.1
716,3,2,0,5,0,22.6
717,3,2,0,5,0,19.4
718,3,2,0,5,0,16.8
719,3,2,0,5,0,19.3
720,3,2,0,5,0,22.4
709,3,0,2,5,0,13
710,3,0,2,5,0,15
711,3,0,2,5,0,15
712,3,0,2,5,0,15
713,3,0,2,5,0,15
714,3,0,2,5,0,15
715,3,0,2,5,0,14
716,3,0,2,5,0,13
717,3,0,2,5,0,12
718,3,0,2,5,0,12
719,3,0,2,5,0,12
720,3,0,2,5,0,12
709,3,2,0,5,1,23
710,3,2,0,5,1,21
711,3,2,0,5,1,20
712,3,2,0,5,1,20
713,3,2,0,5,1,21
714,3,2,0,5,1,21
715,3,2,0,5,1,22
716,3,2,0,5,1,22
717,3,2,0,5,1,21
718,3,2,0,5,1,17
719,3,2,0,5,1,21
720,3,2,0,5,1,23
709,3,3,0,1,0,68.7
710,3,3,0,1,0,68.6
711,3,3,0,1,0,68.1
712,3,3,0,1,0,71.4
713,3,3,0,1,0,71
714,3,3,0,1,0,76.6
715,3,3,0,1,0,74.8
716,3,3,0,1,0,74.1
717,3,3,0,1,0,74.5
718,3,3,0,1,0,72.2
719,3,3,0,1,0,73.5
720,3,3,0,1,0,89.3
709,3,0,3,1,0,9
710,3,0,3,1,0,10
711,3,0,3,1,0,10
712,3,0,3,1,0,10
713,3,0,3,1,0,10
714,3,0,3,1,0,10
715,3,0,3,1,0,9
716,3,0,3,1,0,9
717,3,0,3,1,0,9
718,3,0,3,1,0,9
719,3,0,3,1,0,10
720,3,0,3,1,0,10
709,3,3,0,1,1,68
710,3,3,0,1,1,68
711,3,3,0,1,1,67
